campaign,source_file,run_id,status,dataset_id,provider,model,trial,latency_ms,compile_pass,test_pass,coverage_pct,failure_type,failure_message,quality_score,assertion_count,test_count,trivial_flag,generation_time_ms,parse_ms,retrieval_ms,prompt_ms,llm_ms,postproc_ms,max_dependencies,timeout_seconds,model_short,dataset_family,full_success,compile_only,failed
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_b073a1c80196/result.json,run_b073a1c80196,error,petclinic-visitservice,nvidia,meta/llama-3.1-405b-instruct,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/VisitService.java,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_b746356bf1cb/result.json,run_b746356bf1cb,error,petclinic-vetservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/VetService.java,,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_b95df81d006b/result.json,run_b95df81d006b,error,gsapp-hellocontroller,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 490. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,gsapp,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_d346232221f0/result.json,run_d346232221f0,error,petclinic-ownerservice,nvidia,meta/llama-3.1-405b-instruct,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/OwnerService.java,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_d40a08d0c532/result.json,run_d40a08d0c532,ok,gsapp-hellocontroller,nvidia,meta/llama-3.1-405b-instruct,1,3829.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,gsapp,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_e4c33341164d/result.json,run_e4c33341164d,error,petclinic-petservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/PetService.java,,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_ffd4fc889e8a/result.json,run_ffd4fc889e8a,error,petclinic-ownerservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/OwnerService.java,,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/results.json,run_a1700b490008,ok,petclinic-owner,nvidia,meta/llama-3.1-405b-instruct,1,164958.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/results.json,run_700b900f2ac7,ok,petclinic-pet,nvidia,meta/llama-3.1-405b-instruct,1,145643.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/results.json,run_ce50eabb184d,ok,petclinic-vet,nvidia,meta/llama-3.1-405b-instruct,1,32524.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/results.json,run_2119f0e70e9a,ok,petclinic-visit,nvidia,meta/llama-3.1-405b-instruct,1,31725.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/run_2119f0e70e9a/result.json,run_2119f0e70e9a,ok,petclinic-visit,nvidia,meta/llama-3.1-405b-instruct,1,31725.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/run_700b900f2ac7/result.json,run_700b900f2ac7,ok,petclinic-pet,nvidia,meta/llama-3.1-405b-instruct,1,145643.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/run_a1700b490008/result.json,run_a1700b490008,ok,petclinic-owner,nvidia,meta/llama-3.1-405b-instruct,1,164958.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results-batch4b/run_ce50eabb184d/result.json,run_ce50eabb184d,ok,petclinic-vet,nvidia,meta/llama-3.1-405b-instruct,1,32524.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
